age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country
32.180391274415406,4,182926,12,14,4,9,1,4,1,0,0,48.0,38
56.716614325194215,2,110003,12,14,2,9,0,4,1,0,0,48.0,38
78.70311044782713,4,34340,5,4,6,4,1,4,1,0,0,42.0,38
56.37070694681997,2,165881,11,9,2,3,0,4,1,0,0,48.0,38
16.621144121744955,2,142751,0,6,4,5,1,4,1,0,0,48.0,38
43.61806530186857,4,178780,12,14,2,3,0,4,1,0,0,60.0,38
24.928317958371007,2,164924,11,9,4,2,1,4,1,0,0,48.0,38
25.35623288618627,2,244495,11,9,2,2,0,4,1,0,0,57.599999999999994,38
56.20367911783186,2,47619,7,12,0,9,1,2,0,0,0,48.0,38
28.268843374564355,2,126950,11,9,2,13,0,4,1,0,0,72.0,38
47.140230775465014,2,386136,11,9,2,13,0,4,1,0,0,42.0,38
28.607687588024508,2,238944,11,9,2,6,0,4,1,0,0,48.0,38
52.425964866891725,1,188644,4,3,2,7,0,4,1,0,0,48.0,25
25.30732177465204,2,176580,4,3,3,4,1,4,1,0,0,48.0,25
35.89805085207599,1,116666,11,9,4,10,3,0,1,4650,0,57.599999999999994,38
28.585626826921743,2,663394,11,9,2,4,0,2,1,0,0,48.0,38
50.27736135546833,2,379118,5,4,2,2,0,2,1,0,0,72.0,38
28.793419122509643,2,56340,9,13,4,9,1,4,0,0,0,24.0,38
49.08913975800869,4,65535,11,9,2,4,0,4,1,0,0,60.0,38
31.1202121593815,2,185019,2,8,4,7,1,3,1,0,0,48.0,38
49.83334982999722,0,207841,15,10,2,0,0,4,1,0,0,48.0,38
24.576675724516644,2,202570,9,13,4,9,3,2,1,0,0,18.0,38
37.87666405512925,0,314822,15,10,2,0,0,2,1,0,0,48.0,38
26.13991192277223,5,330836,11,9,2,10,0,4,1,0,0,48.0,38
61.079570902985786,1,115763,12,14,2,9,5,4,0,0,0,48.0,38
40.99701098482816,2,278557,9,13,2,11,0,4,1,0,0,60.0,38
21.864575179142893,2,329925,15,10,4,5,3,4,1,0,0,36.0,38
24.756022099832265,2,265567,1,7,4,2,3,4,1,0,0,42.0,38
66.56640298503517,2,126511,15,10,2,3,0,4,1,0,0,54.0,38
32.846114488533324,2,224462,11,9,4,5,3,4,1,0,0,48.0,38
51.15857829464005,3,306289,11,9,2,3,0,4,1,0,0,48.0,38
41.788554432494394,2,138907,11,9,0,8,2,2,0,0,0,48.0,38
39.19074391233822,2,189623,9,13,0,11,4,4,1,0,0,72.0,38
42.33590736672946,2,143003,8,11,2,7,0,1,1,7298,0,72.0,18
28.06152415522344,2,140830,11,9,4,7,3,4,0,0,0,48.0,38
37.78583243878678,5,141583,15,10,0,0,4,2,0,0,0,42.0,38
29.675314906850687,4,113364,11,9,0,2,1,4,1,0,0,72.0,38
17.239983701551026,2,315065,5,4,4,7,2,4,1,0,0,57.599999999999994,25
16.973113467560264,2,186677,1,7,4,5,3,4,1,0,0,14.399999999999999,38
59.36111446421906,2,69884,14,15,3,9,4,4,1,0,0,60.0,38
17.857716827682502,2,378707,0,6,4,11,3,4,0,0,0,24.0,38
52.23349881486006,4,35295,11,9,4,4,4,4,1,0,0,54.0,38
39.208008648399705,2,202188,15,10,0,3,1,4,0,0,1741,60.0,38
79.65333369701457,4,316261,9,13,4,3,1,4,1,99999,0,24.0,38
30.384335840762954,0,164552,9,13,4,9,1,4,1,0,1876,48.0,38
35.880589259116206,2,299507,8,11,4,2,1,4,0,0,0,48.0,38
40.150518188533745,2,238433,3,2,2,13,0,4,1,0,0,48.0,4
53.31461612454746,2,102828,11,9,2,9,0,4,1,7688,0,48.0,38
29.447575405336135,2,302097,11,9,2,6,0,4,1,3464,0,57.599999999999994,38
34.94765748031451,2,257380,11,9,2,2,0,2,1,0,0,42.0,38
38.7275742168714,2,237943,9,13,2,11,0,4,1,0,0,36.0,38
40.652993546566734,2,338320,0,6,2,2,0,4,1,0,0,72.0,38
84.46936384347653,4,71438,11,9,2,4,0,4,1,0,0,24.0,38
65.7595918237352,2,171584,9,13,4,3,1,4,1,0,0,48.0,38
29.345029219711584,2,116677,11,9,2,2,0,4,1,0,0,48.0,38
23.75767889499134,2,275421,15,10,4,2,3,4,0,0,0,48.0,38
54.50675751142517,4,315460,14,15,2,9,0,4,1,0,0,43.199999999999996,38
59.285071211988054,2,139616,9,13,0,3,1,4,1,0,0,54.0,38
23.629942668155792,2,917220,2,8,4,13,3,2,1,0,0,48.0,38
30.449983585653907,2,380560,6,5,2,6,0,4,1,0,0,48.0,25
33.98759960185415,2,165743,15,10,2,2,0,4,1,0,0,54.0,38
41.112456459077656,2,177305,7,12,2,2,0,4,1,0,0,72.0,38
46.212798488225644,2,325372,15,10,2,3,0,4,1,0,0,48.0,38
29.7584888716169,2,112754,15,10,4,2,3,4,1,0,0,48.0,38
32.11099068616014,2,157886,7,12,5,7,4,4,0,0,0,48.0,38
43.19694356297074,2,79797,11,9,3,9,1,1,1,0,0,48.0,23
28.580784286250296,2,245790,11,9,4,2,3,4,1,0,0,48.0,38
64.61280315354874,2,265661,11,9,2,13,0,4,1,0,0,48.0,38
41.26515367435399,2,155972,11,9,2,13,0,4,1,0,0,72.0,38
58.832378717370155,2,49893,12,14,2,9,0,4,1,0,0,72.0,38
32.17910091997564,2,183801,11,9,0,2,3,4,1,0,0,48.0,38
93.30310139214154,2,47929,11,9,2,6,0,4,1,0,0,48.0,38
57.99667536123525,2,110820,11,9,0,2,1,4,1,0,0,45.6,38
51.81042901355735,4,168109,11,9,2,4,0,4,1,15024,0,60.0,38
40.534793289489755,2,230961,15,10,2,11,0,4,1,0,0,48.0,38
27.757361230490186,2,314649,15,10,2,11,0,0,1,0,0,72.0,38
43.30430631843663,4,37618,15,10,2,4,0,4,1,0,0,72.0,38
57.88615205546307,2,143266,8,11,2,2,0,4,1,0,0,60.0,17
49.25024956986068,0,137917,15,10,2,0,0,2,1,0,0,48.0,38
33.000301108193966,2,223267,11,9,4,3,2,4,1,0,0,60.0,38
47.424300495489106,4,165468,11,9,2,6,0,4,1,7298,0,48.0,38
62.31343362489307,2,122442,2,8,2,2,0,4,1,0,0,48.0,38
17.47549452240503,2,161092,15,10,4,0,3,4,1,0,0,16.8,38
53.04223240728309,2,173987,0,6,2,2,0,4,1,0,0,48.0,38
41.32959575635651,2,75742,15,10,2,13,0,4,1,0,0,54.0,38
34.24465701247798,1,143766,15,10,4,10,3,4,1,0,0,48.0,38
32.275518417835315,2,127809,11,9,5,7,4,2,0,0,0,36.0,38
19.036213125261497,2,110597,15,10,4,11,3,4,0,0,0,36.0,38
41.17934622423952,2,157025,11,9,4,6,4,2,1,0,0,48.0,38
48.42619344459214,2,102542,5,4,4,7,3,4,1,0,0,62.4,38
24.518263130380188,2,215395,11,9,4,6,1,4,1,0,0,48.0,38
51.66639515684708,2,424079,12,14,2,3,0,4,1,15024,0,66.0,38
42.35634163948288,4,162312,11,9,2,2,0,1,1,0,0,79.2,34
49.00053461812281,2,185041,12,14,2,3,0,4,1,0,1977,48.0,38
24.162208311799326,2,142766,15,10,4,0,1,4,1,0,0,24.0,38
32.797206550121416,4,523095,15,10,4,2,1,4,1,0,0,54.0,38
49.58486029270255,5,149650,10,16,2,9,0,4,1,0,0,48.0,19
37.10700503955555,2,321760,9,13,4,0,1,4,0,0,0,20.4,38
52.97895052982205,2,125417,7,12,2,3,5,2,0,0,0,48.0,38
21.52463499162546,5,262664,9,13,2,10,0,4,1,0,0,48.0,38
22.737109907047913,2,190483,9,13,4,11,3,4,0,0,0,24.0,38
33.73431192333356,4,289731,1,7,2,6,0,4,1,0,0,48.0,38
28.753487077925207,1,221317,1,7,2,2,0,4,1,0,0,48.0,25
45.05427094614555,1,197988,3,2,4,7,1,0,0,0,0,24.0,38
37.3076491844374,2,189666,11,9,2,7,0,4,1,0,0,54.0,38
41.54843718127414,5,270721,9,13,2,3,0,4,1,0,0,66.0,38
29.38799722880152,2,264961,11,9,4,2,3,4,1,0,0,54.0,38
30.614563981757698,2,106347,1,7,5,7,1,2,0,0,0,50.4,38
23.135201540627758,2,69413,15,10,4,11,3,4,0,0,0,48.0,38
42.63874643600628,5,691903,12,14,2,9,0,2,1,0,0,72.0,38
27.674237176976305,2,523067,15,10,4,9,3,4,1,0,0,3.5999999999999996,7
50.32143608275944,2,24344,7,12,4,0,1,4,0,0,0,48.0,38
58.56617559409141,2,159724,15,10,2,13,0,4,1,0,0,48.0,38
57.183171381018475,0,129786,0,6,2,2,0,4,1,0,0,48.0,38
39.80861072673011,4,204116,9,13,3,9,1,4,0,2174,0,48.0,38
65.03034959006511,2,161400,1,7,6,7,4,3,1,0,0,48.0,38
54.92665439646254,2,217802,15,10,2,0,0,2,1,0,0,30.0,38
38.94517652578238,2,43712,9,13,2,9,0,4,1,7298,0,72.0,38
30.86287180930133,4,226696,8,11,2,4,0,4,1,0,0,72.0,38
28.205719049015833,2,122922,11,9,4,3,1,4,0,0,0,60.0,38
18.41100069765911,2,109419,11,9,4,0,3,4,0,0,0,48.0,38
29.399183499429686,2,115945,12,14,2,3,0,4,1,0,0,54.0,38
28.017033824273184,2,131686,9,13,4,9,1,4,0,0,0,48.0,38
34.021107954273305,2,183778,11,9,2,2,0,4,1,0,0,48.0,38
25.926361618083792,2,339324,11,9,2,6,0,4,1,0,0,115.19999999999999,38
41.75347908132794,2,83727,11,9,0,7,4,4,0,0,0,57.599999999999994,38
24.98162090035886,2,72310,15,10,4,11,3,4,1,0,0,51.6,38
25.04324075928709,5,157617,11,9,4,3,1,4,1,0,0,48.0,38
25.48020376935012,2,417941,9,13,4,3,1,4,0,0,0,48.0,38
18.790075194726864,2,249956,15,10,4,0,3,4,0,0,0,12.0,38
41.147118469104825,3,37997,11,9,2,4,0,4,1,0,0,72.0,38
31.256533565178703,2,219838,0,6,2,4,0,4,1,0,0,48.0,38
24.896662805571864,2,387776,15,10,4,7,3,4,1,0,0,48.0,38
41.05495288804198,2,155961,11,9,0,0,4,2,0,0,0,45.6,38
67.98433731717503,4,204645,15,10,2,2,0,4,1,9386,0,86.39999999999999,38
52.9863747031037,2,145098,15,10,2,11,0,4,1,0,0,48.0,38
55.93602232591678,2,199713,6,5,2,2,0,4,1,0,0,48.0,38
40.649840446157285,2,213841,15,10,2,2,0,4,1,0,0,60.0,38
20.792733478604287,2,330571,9,13,4,9,1,4,0,0,0,19.2,38
20.21425400952353,2,139012,8,11,4,13,3,1,1,0,0,48.0,34
38.123923064641914,2,166509,11,9,0,2,1,4,0,0,0,48.0,38
43.05957637802113,2,201723,9,13,2,3,0,4,1,15024,0,54.0,38
54.965650087668074,2,310045,6,5,3,6,1,1,0,0,0,36.0,2
45.52970453598374,2,97176,11,9,0,0,4,4,0,0,0,48.0,38
20.80045724841996,2,62865,11,9,4,8,1,4,0,0,0,54.0,38
35.343490759378035,2,147258,15,10,4,6,1,4,1,0,1974,48.0,38
59.154513018461074,5,68830,11,9,0,3,1,4,0,0,0,60.0,38
35.4848379528195,2,80058,1,7,0,11,1,4,1,0,0,51.6,38
23.749521214595127,2,577521,1,7,4,11,3,4,1,0,0,15.6,38
37.736226023007845,2,335104,9,13,0,9,1,4,0,0,0,42.0,38
33.08090860899768,1,244268,9,13,4,9,1,4,1,0,0,60.0,38
38.040172396878894,2,187999,9,13,2,12,0,4,1,0,0,54.0,38
34.122586235794834,2,212918,15,10,4,12,1,4,1,0,0,84.0,38
17.848981957855326,2,292583,11,9,4,7,3,4,0,0,0,36.0,38
41.86072091136371,1,183096,6,5,2,7,5,4,0,0,0,48.0,40
41.842523731496,4,30759,8,11,2,4,0,4,1,0,0,72.0,38
38.30561654801921,2,278253,11,9,0,0,4,4,0,0,0,57.599999999999994,38
61.600513417303404,1,291175,9,13,6,9,1,4,0,0,0,57.599999999999994,38
33.022452188842585,1,363032,11,9,2,10,0,2,1,0,0,48.0,38
45.174887675992075,2,152629,9,13,2,0,0,4,1,3103,0,48.0,38
35.13130375743379,2,230329,9,13,2,11,0,4,1,0,0,48.0,1
21.97854270557235,2,105312,11,9,4,11,1,4,0,0,0,42.0,38
35.9994681745064,2,33975,12,14,4,9,1,4,1,0,0,54.0,38
45.57521756846467,2,179875,1,7,0,7,4,3,0,0,0,48.0,38
59.070510775139326,0,255386,15,10,2,0,0,1,1,0,0,48.0,24
24.347383472207685,4,117210,11,9,0,2,1,4,1,0,0,60.0,38
27.51197220894521,2,224215,15,10,2,2,0,4,1,0,0,48.0,38
34.34132187424143,2,114973,11,9,5,3,4,4,0,0,0,36.0,38
25.147439792953826,2,617860,15,10,4,5,3,2,1,0,0,48.0,38
25.203088247773767,2,136687,11,9,5,6,4,3,0,0,0,48.0,38
51.58844235493981,2,209320,9,13,2,11,0,4,1,0,0,48.0,38
46.60637277988623,2,230478,9,13,2,3,0,4,1,0,0,48.0,38
22.367655508417133,2,177578,11,9,4,11,3,4,0,0,0,45.6,38
46.22357241031527,2,501671,0,6,0,6,4,2,1,0,0,48.0,38
48.86901965782581,2,206659,15,10,0,0,2,4,0,0,0,48.0,38
58.43948042746033,1,54947,15,10,4,9,1,4,0,0,0,66.0,38
20.99245771039074,2,237646,15,10,4,0,3,4,1,0,0,36.0,38
36.69488064725252,2,285020,11,9,4,2,1,4,1,0,0,48.0,38
44.052797624803766,2,172032,8,11,2,0,0,4,1,7298,0,61.199999999999996,38
26.984603855000696,2,106316,14,15,0,9,1,4,0,0,0,14.399999999999999,38
26.73727492951435,5,152457,11,9,4,10,1,4,1,0,0,48.0,38
44.944210346676535,2,221172,9,13,2,3,0,4,1,0,0,48.0,38
49.175118397908285,3,254291,9,13,2,3,0,4,1,7298,0,60.0,38
22.554620724667245,2,341368,11,9,4,0,1,4,1,0,0,48.0,38
26.97887500839916,2,104993,6,5,4,5,3,2,1,2907,0,48.0,38
39.39378806791314,0,207066,11,9,2,3,0,4,1,0,0,50.4,38
27.440465292399214,2,136017,0,6,4,2,1,4,1,0,0,57.599999999999994,38
30.93389171380516,2,73585,8,11,2,9,0,4,1,0,0,54.0,38
36.14833448399728,3,140854,9,13,2,2,0,4,1,0,0,60.0,38
37.391457046438234,2,47310,11,9,4,7,1,2,0,0,0,48.0,38
18.350976102442488,2,57898,2,8,4,4,3,4,1,0,0,48.0,38
63.234976756888784,2,266624,11,9,2,4,0,4,1,6418,0,48.0,38
28.906964297396165,2,42485,11,9,2,6,0,4,1,0,0,66.0,38
25.313253327906253,2,223019,11,9,4,0,3,4,0,0,0,48.0,38
49.54468375182848,2,93476,11,9,5,0,1,4,0,0,2001,48.0,38
51.89825368499199,4,121548,9,13,2,3,0,4,1,0,0,30.0,38
27.091773515622435,2,69621,7,12,4,11,1,4,0,0,0,72.0,38
53.78235385890201,2,260938,12,14,2,11,0,4,1,0,0,48.0,38
32.191583264756765,1,94991,11,9,0,7,4,0,1,0,0,48.0,38
45.79764376516629,2,259323,15,10,2,2,0,4,1,0,0,48.0,38
23.137999043375917,2,242375,11,9,4,7,1,4,0,0,0,36.0,38
56.530364744428,0,278763,11,9,0,0,4,4,0,0,0,48.0,38
23.23684400111562,2,448626,15,10,4,11,3,4,1,0,0,48.0,38
45.18629502579138,2,331643,15,10,2,2,0,4,1,0,0,48.0,38
40.230576281744405,2,113151,9,13,2,11,0,4,1,0,0,66.0,38
71.33724561932881,2,137499,11,9,6,11,2,4,0,0,0,19.2,38
41.60010187565759,2,176716,12,14,4,3,1,4,1,0,0,48.0,38
45.64131848608828,4,113434,9,13,2,2,0,4,1,0,0,48.0,38
30.053040082578207,2,356882,11,9,2,6,0,4,1,5013,0,48.0,38
49.95764513568132,2,229029,9,13,2,3,0,4,1,15024,0,57.599999999999994,38
66.86415234243673,2,541737,15,10,6,0,1,4,0,2050,0,28.799999999999997,38
31.001605844967713,2,182714,15,10,4,3,1,4,0,0,0,48.0,8
38.55489067637238,2,175232,11,9,2,6,0,4,1,0,0,57.599999999999994,38
25.932590131556623,2,92262,11,9,2,2,0,4,1,0,0,48.0,38
29.967564150886783,2,163772,11,9,2,7,0,3,1,0,0,48.0,38
18.594809179153188,2,83492,5,4,4,6,3,4,1,0,0,48.0,38
22.28109673203936,1,34029,9,13,4,9,3,4,0,0,0,24.0,38
52.565191864777105,2,110748,12,14,2,9,0,4,1,0,0,60.0,38
37.507902602009246,5,377018,9,13,2,9,0,4,1,0,0,72.0,38
36.10199623591484,2,170020,11,9,2,2,0,4,1,0,0,48.0,38
26.05279844261592,2,170017,9,13,2,9,0,4,1,0,0,48.0,38
47.91847496021361,4,160045,15,10,6,7,4,4,0,0,0,42.0,38
17.60883071514041,2,309634,1,7,4,7,3,4,0,0,0,26.4,38
27.59526697628004,5,99076,9,13,4,7,1,4,0,2597,0,60.0,38
37.76929933678801,2,470663,9,13,4,3,1,4,1,0,0,60.0,38
36.90454850411186,2,185330,15,10,4,2,3,4,0,0,0,30.0,38
39.26048217429884,2,258589,11,9,4,11,1,4,1,0,0,72.0,38
28.807282063904317,2,133696,15,10,2,9,0,4,1,0,0,105.6,38
25.917330773619604,2,59231,15,10,2,2,0,4,1,0,0,50.4,38
28.125227060264375,2,239539,11,9,3,6,3,1,1,0,0,48.0,29
22.296917445963594,2,47791,11,9,4,7,4,4,0,0,0,38.4,38
42.60955619732747,2,203393,9,13,2,2,5,2,0,0,0,42.0,38
40.99865737527807,2,70055,15,10,2,0,0,4,1,0,0,48.0,38
24.228867310620327,2,258379,9,13,2,9,5,4,0,0,0,38.4,38
44.15492127731777,2,320277,9,13,2,3,0,4,1,0,0,48.0,38
36.88668124497035,2,228190,11,9,2,13,0,2,1,0,0,48.0,38
36.82168494744125,2,120277,11,9,4,5,3,4,1,0,0,48.0,20
38.42401379079004,2,61178,9,13,0,0,4,4,1,0,0,48.0,38
23.091058886349284,2,383306,2,8,2,2,0,4,1,0,0,48.0,38
38.15351727527557,2,360743,15,10,2,2,0,2,1,0,0,48.0,38
29.518058703557845,2,291702,11,9,2,2,0,4,1,0,0,48.0,38
31.776199515675938,2,70985,8,11,2,6,0,4,1,0,0,48.0,38
23.480402567911305,5,191269,9,13,4,0,1,4,0,0,0,78.0,38
37.39082348773847,2,167735,8,11,2,2,0,4,1,0,1887,48.0,38
40.74789660935026,2,200671,9,13,0,13,3,2,1,6497,0,48.0,38
32.11644474626867,2,309513,7,12,2,2,0,4,1,0,0,48.0,38
16.04618637733728,2,401198,1,7,4,11,3,4,0,0,0,18.0,38
35.09651008012756,2,198003,15,10,2,2,0,4,1,7298,0,60.0,38
56.76604855453101,2,134286,15,10,2,3,0,4,1,0,0,54.0,38
37.88889083649314,2,387430,15,10,2,0,0,4,1,0,0,44.4,38
43.02695549879397,5,87282,9,13,4,9,1,1,0,0,0,45.6,38
33.08701240103148,2,408813,9,13,4,0,1,4,0,0,0,60.0,38
25.767518076109972,1,179759,15,10,3,0,4,4,0,0,0,48.0,38
49.577638911573615,3,125892,12,14,2,3,0,4,1,0,0,60.0,38
42.04802458481617,2,55395,8,11,2,9,0,4,1,0,0,48.0,38
53.96085195743012,2,391016,9,13,2,11,0,4,1,0,0,48.0,38
31.828561116066812,2,36601,9,13,4,9,1,4,0,0,0,60.0,38
28.524342501509622,4,209934,4,3,2,5,0,4,1,0,0,30.0,25
65.88365738786491,5,29276,5,4,6,7,2,4,0,0,0,28.799999999999997,38
29.287314075682087,4,112115,9,13,2,9,0,4,1,7688,0,48.0,38
29.610856110648637,2,156976,8,11,5,7,1,2,1,0,0,48.0,38
25.410839517009872,4,227890,9,13,4,9,1,2,1,0,0,60.0,38
36.438653129272296,2,248694,11,9,4,2,1,4,1,0,0,72.0,38
37.13680648203189,4,172342,15,10,0,7,4,4,0,0,0,48.0,38
36.130055828416495,4,527162,15,10,2,3,0,4,1,0,0,36.0,38
26.42764790963807,2,97789,9,13,4,11,3,4,1,0,0,60.0,38
34.310613929033586,4,312197,11,9,2,13,0,4,1,0,0,90.0,25
37.60885823534166,2,119098,8,11,2,3,0,4,1,0,0,48.0,38
59.69868772392846,2,135647,1,7,2,11,0,4,1,0,0,72.0,38
42.48709632988724,2,144995,8,11,2,12,0,4,1,4386,0,48.0,38
45.12043565405474,2,128736,9,13,4,9,4,4,0,0,0,48.0,38
42.06164605670256,2,221172,9,13,0,3,1,4,1,0,0,42.0,38
47.734906839576,2,162741,7,12,2,9,5,2,0,15024,0,48.0,38
39.360668001428174,1,249392,12,14,2,9,0,4,1,0,0,86.39999999999999,38
48.55719686261059,4,353012,10,16,2,9,0,4,1,0,1902,60.0,38
29.032812380872553,2,355259,12,14,4,9,1,4,0,0,0,48.0,38
46.27862021124748,3,200471,9,13,2,3,0,4,1,0,0,48.0,38
37.886994815530315,2,190290,15,10,0,11,1,4,1,0,0,48.0,38
26.2295554136925,2,345405,11,9,2,11,0,4,1,2885,0,48.0,38
39.01789129340636,5,33126,9,13,2,4,0,4,1,0,0,48.0,38
35.46752056991885,2,34996,15,10,5,7,4,4,0,0,0,48.0,38
36.71658783301984,2,193689,15,10,2,6,0,4,1,0,0,48.0,38
39.49035325421783,2,258888,15,10,2,0,5,4,0,0,0,42.0,38
35.08908300773813,3,166880,11,9,4,7,1,4,0,0,0,84.0,38
21.21684088785172,2,213341,1,7,3,5,3,4,1,0,1762,48.0,5
52.23599545404005,2,452402,15,10,5,3,4,2,0,0,0,72.0,38
37.28175370978497,2,134509,15,10,4,13,4,2,0,0,0,48.0,38
58.68584108884612,2,234213,11,9,0,2,1,4,1,14344,0,57.599999999999994,38
39.23849593258348,4,231180,11,9,2,7,0,4,1,0,0,60.0,38
42.60828993794205,2,112131,15,10,2,3,0,4,1,0,0,48.0,38
24.334245859519466,2,361493,9,13,4,11,1,4,1,3325,0,48.0,38
41.08255059898889,2,40151,15,10,0,2,1,4,1,0,0,48.0,38
50.369700204858695,1,192349,12,14,4,9,1,4,0,4650,0,48.0,38
33.077162370108546,2,144798,15,10,4,0,1,4,0,0,0,48.0,38
35.4018100580424,2,108293,11,9,6,7,4,4,0,0,0,28.799999999999997,38
43.48881776706503,2,76487,1,7,2,2,0,4,1,0,0,48.0,38
26.525808834726575,2,35854,15,10,3,11,4,4,0,0,0,48.0,38
29.079565166374376,2,227890,11,9,4,10,2,2,1,0,0,48.0,38
24.825625436248984,2,183751,1,7,2,2,0,4,1,0,0,78.0,38
42.598555175310324,2,290660,9,13,2,2,0,4,1,7688,0,66.0,38
34.14051168972742,2,109996,7,12,3,9,3,4,0,0,0,48.0,38
64.97185282731907,1,244903,1,7,2,2,0,2,1,0,0,48.0,38
38.08384520134217,2,275446,11,9,4,11,3,2,1,0,0,48.0,38
31.274373703664274,2,37274,15,10,2,11,0,4,1,0,0,48.0,38
30.644069922286654,2,295589,9,13,4,9,1,2,1,0,0,60.0,38
64.055294555861,2,271567,11,9,5,6,1,2,1,0,0,48.0,38
18.735338601661038,2,37720,0,6,4,6,3,4,1,0,0,48.0,38
44.096618105925884,2,178319,10,16,2,9,0,4,1,0,0,67.2,38
40.40455162757472,2,99374,15,10,0,2,1,4,1,0,0,48.0,38
45.95537222869281,2,106544,11,9,4,7,1,4,0,0,0,48.0,38
33.66188536765132,2,43403,15,10,0,4,1,4,0,0,1590,64.8,38
39.50768925027918,3,111483,9,13,4,9,3,4,1,0,0,48.0,38
38.34881219245666,2,49020,12,14,4,3,1,4,1,0,1974,48.0,38
49.83655099203557,2,165001,9,13,2,2,0,4,1,0,0,60.0,38
41.172891560080096,2,439919,6,5,2,6,0,4,1,0,0,48.0,25
50.89405366204489,2,306108,11,9,2,6,0,4,1,0,0,48.0,38
24.493370713663992,2,291968,11,9,2,13,0,4,1,0,0,52.8,38
55.067296112252215,2,143030,11,9,0,6,1,4,0,0,0,48.0,38
34.97703475050585,2,206609,15,10,4,11,4,4,1,0,0,42.0,38
34.00359048681017,2,193815,7,12,2,0,0,4,1,0,0,48.0,38
51.71185417839718,2,337606,11,9,2,6,0,4,1,0,1485,48.0,38
23.346481613575854,3,60668,11,9,4,2,3,4,1,0,0,48.0,38
39.93379506218659,0,460214,15,10,2,0,0,4,1,0,0,48.0,38
60.01312603500153,2,109015,15,10,0,0,4,4,0,0,0,48.0,38
24.275652813143807,1,73392,11,9,4,5,3,0,1,0,0,36.0,38
24.83611985587348,1,117109,9,13,4,0,3,2,0,0,0,32.4,38
53.764212578917736,2,35305,5,4,4,7,3,4,0,0,0,8.4,38
27.00163489088147,5,413345,15,10,2,9,5,4,0,0,0,60.0,38
45.83160349571031,4,204405,8,11,2,9,0,4,1,0,0,24.0,38
37.367011156783,2,165466,11,9,2,0,0,4,1,0,0,72.0,38
25.240082393744522,2,263200,15,10,0,0,4,4,0,0,0,45.6,38
50.211352404062524,2,186338,11,9,2,2,0,4,1,0,0,48.0,38
33.568177130588396,1,44694,12,14,2,9,5,4,0,0,0,54.0,38
24.805460357083735,2,587310,5,4,4,7,2,4,1,0,0,42.0,12
24.547036643477686,2,390657,11,9,2,5,0,2,1,0,0,48.0,38
52.307813154027215,2,31267,5,4,2,2,0,4,1,0,0,48.0,38
25.566889089483034,2,146343,15,10,2,11,5,2,0,0,0,48.0,38
20.441193453352025,2,185452,9,13,4,3,1,4,0,0,0,42.0,1
61.44411601203763,3,141326,8,11,0,9,1,4,1,0,0,60.0,38
27.485727182843256,2,302406,14,15,4,9,1,4,1,0,0,72.0,38
20.94280018037996,2,138816,11,9,4,5,3,2,1,0,0,24.0,38
44.062016661343606,2,149909,11,9,2,2,0,4,1,0,1848,48.0,38
35.56287891795652,1,380614,9,13,2,0,5,4,0,0,0,42.0,10
38.79408224785035,2,161141,11,9,0,13,1,4,1,0,0,48.0,38
50.93833827378461,2,237868,12,14,2,3,0,4,1,0,0,60.0,38
34.61239715929865,4,36425,15,10,0,11,4,4,0,0,0,42.0,38
39.11410247815986,2,225660,9,13,2,3,5,4,0,0,0,54.0,38
55.60485599779095,1,176059,12,14,0,9,4,4,0,0,0,60.0,38
23.200706783313073,2,91683,0,6,2,13,0,4,1,0,0,42.0,38
33.30163665357367,4,114366,9,13,2,9,0,4,1,0,0,48.0,38
71.08380157504843,4,258761,11,9,2,4,0,4,1,0,0,48.0,38
73.2681642531284,4,184335,1,7,2,3,0,4,1,0,0,36.0,38
54.592545156908635,2,96779,4,3,2,2,0,4,1,0,0,48.0,38
49.77335378485264,3,192973,9,13,2,10,0,2,1,0,0,48.0,38
62.056704171333664,2,160339,15,10,2,2,0,4,1,0,0,48.0,3
21.349698687919307,2,117595,11,9,4,7,3,4,1,0,0,28.799999999999997,38
30.51132615409219,2,73587,11,9,4,5,1,2,1,0,0,42.0,38
34.531462429197774,0,284703,15,10,2,6,0,2,1,0,0,62.4,38
36.99951511428937,2,208068,13,1,0,7,1,3,1,0,0,86.39999999999999,25
44.702741758897645,2,240356,15,10,0,11,1,4,0,0,0,66.0,38
18.321722470547314,2,202344,0,6,4,7,3,4,1,0,0,30.0,38
52.75380310512179,0,439608,15,10,0,0,1,4,0,0,0,48.0,38
25.87300092412274,2,96337,15,10,4,0,1,4,0,0,0,48.0,38
42.14554780343142,5,304302,11,9,2,13,0,0,1,0,0,48.0,38
34.8972830364871,2,182898,11,9,4,0,1,4,1,8614,0,48.0,38
43.78192924714872,4,37618,11,9,2,4,0,4,1,0,0,48.0,38
53.23547727204114,5,249096,8,11,2,10,0,4,1,0,0,48.0,38
41.1666569942523,2,165848,9,13,2,11,0,4,1,0,0,52.8,38
40.74230817029548,2,387430,11,9,4,7,1,4,1,0,0,21.599999999999998,38
60.92449629141667,2,296485,4,3,2,13,0,4,1,0,0,48.0,38
28.762930233252753,0,386331,11,9,2,0,0,2,1,0,0,60.0,38
68.39608695234786,4,347910,15,10,2,3,0,4,1,0,0,42.0,38
